from_vertex_id;to_vertex_id;one_way;weight;geom
15752;5571;FT;9.180697;LINESTRING(37.592313 55.755082,37.592373 55.755062,37.592410 55.755100)
15752;15754;FT;9.020905;LINESTRING(37.592313 55.755082,37.592373 55.755062,37.592439 55.755043)
14538;12253;FT;13.681131;LINESTRING(37.581481 55.769659,37.581548 55.769720,37.581457 55.769728)
14538;17450;FT;13.385889;LINESTRING(37.581481 55.769659,37.581548 55.769720,37.581634 55.769713)
14538;20053;FT;19.556522;LINESTRING(37.581481 55.769659,37.581548 55.769720,37.581647 55.769808)
19205;17214;FT;95.712925;LINESTRING(37.687020 55.747016,37.688011 55.747092,37.688536 55.747132)
25067;19519;FT;9.695716;LINESTRING(37.632499 55.749476,37.632573 55.749467,37.632648 55.749454)
22724;14027;FT;20.804172;LINESTRING(37.578327 55.763695,37.578325 55.763722,37.578330 55.763883)
7761;7763;FT;23.933037;LINESTRING(37.629959 55.743573,37.629918 55.743580,37.629592 55.743635)
1362;1363;FT;29.901823;LINESTRING(37.620582 55.763763,37.620154 55.763760,37.620104 55.763760)
11755;11756;FT;4.011849;LINESTRING(37.620538 55.731771,37.620549 55.731763,37.620580 55.731744)
17968;17969;FT;4.420664;LINESTRING(37.576150 55.747052,37.576151 55.747063,37.576154 55.747091)
17968;24220;FT;4.508090;LINESTRING(37.576150 55.747052,37.576151 55.747063,37.576165 55.747091)
19271;19273;FT;40.014058;LINESTRING(37.602208 55.772874,37.601806 55.773098,37.601751 55.773126)
1834;1835;FT;8.997532;LINESTRING(37.598307 55.744199,37.598328 55.744182,37.598391 55.744133)
24574;24575;FT;32.409751;LINESTRING(37.658162 55.753578,37.658148 55.753596,37.658033 55.753860)
19407;19408;FT;9.238173;LINESTRING(37.644266 55.762339,37.644219 55.762370,37.644165 55.762400)
13695;16661;FT;65.919509;LINESTRING(37.569342 55.737905,37.568866 55.737437,37.568938 55.737402)
13695;13696;FT;64.834838;LINESTRING(37.569342 55.737905,37.568866 55.737437,37.568824 55.737400)
19153;19140;FT;36.670746;LINESTRING(37.630530 55.763132,37.630607 55.763413,37.630620 55.763458)
5893;5895;FT;1.988088;LINESTRING(37.625945 55.744541,37.625956 55.744545,37.625973 55.744550)
12552;12550;FT;6.721259;LINESTRING(37.578876 55.760865,37.578904 55.760893,37.578928 55.760918)
13692;13693;FT;34.313768;LINESTRING(37.570823 55.739512,37.570819 55.739506,37.570586 55.739234)
15408;15410;FT;24.888649;LINESTRING(37.684590 55.771586,37.684476 55.771580,37.684194 55.771565)
1925;1926;FT;21.176073;LINESTRING(37.648454 55.762524,37.648330 55.762604,37.648230 55.762667)
18498;18496;FT;9.993804;LINESTRING(37.572644 55.739400,37.572599 55.739394,37.572486 55.739396)
3120;3121;FT;33.241064;LINESTRING(37.588181 55.767923,37.587845 55.767741,37.587794 55.767719)
11018;11019;FT;5.782940;LINESTRING(37.597606 55.759253,37.597654 55.759219,37.597663 55.759213)
1089;1087;FT;7.010862;LINESTRING(37.612403 55.773107,37.612402 55.773084,37.612394 55.773044)
12849;12847;FT;17.087408;LINESTRING(37.628539 55.755865,37.628740 55.755934,37.628771 55.755946)
13457;13458;FT;30.909838;LINESTRING(37.582318 55.736894,37.582195 55.736838,37.581935 55.736719)
9905;9906;FT;45.915416;LINESTRING(37.579550 55.740183,37.579405 55.739898,37.579348 55.739786)
15146;4895;FT;10.220907;LINESTRING(37.571389 55.756427,37.571383 55.756475,37.571385 55.756519)
15146;23646;FT;11.485527;LINESTRING(37.571389 55.756427,37.571383 55.756475,37.571294 55.756499)
1204;1202;FT;13.775427;LINESTRING(37.643979 55.771858,37.644014 55.771834,37.643915 55.771760)
19996;19994;FT;38.583844;LINESTRING(37.608367 55.748036,37.608328 55.748003,37.608008 55.747754)
5066;5067;FT;10.412387;LINESTRING(37.653226 55.740064,37.653251 55.740093,37.653314 55.740143)
17155;17153;FT;30.872472;LINESTRING(37.634363 55.738335,37.634453 55.738221,37.634560 55.738081)
17155;21393;FT;18.407325;LINESTRING(37.634363 55.738335,37.634453 55.738221,37.634386 55.738206)
11439;11440;FT;3.935632;LINESTRING(37.661978 55.750414,37.661953 55.750405,37.661921 55.750400)
3702;3703;FT;39.546593;LINESTRING(37.637084 55.742159,37.637196 55.742003,37.637313 55.741827)
4287;4288;FT;16.728308;LINESTRING(37.666328 55.748408,37.666173 55.748425,37.666077 55.748454)
8188;8186;FT;54.489135;LINESTRING(37.679735 55.757106,37.679238 55.757089,37.678866 55.757077)
17255;17257;FT;13.776938;LINESTRING(37.636913 55.732912,37.636871 55.732981,37.636841 55.733029)
11456;11457;FT;4.847187;LINESTRING(37.604533 55.773040,37.604506 55.773055,37.604483 55.773073)
7680;4779;FT;6.998320;LINESTRING(37.625489 55.734601,37.625544 55.734606,37.625544 55.734637)
7680;7678;FT;7.012899;LINESTRING(37.625489 55.734601,37.625544 55.734606,37.625600 55.734611)
7680;4778;FT;6.820449;LINESTRING(37.625489 55.734601,37.625544 55.734606,37.625545 55.734576)
9125;9126;FT;31.822528;LINESTRING(37.583846 55.732065,37.583781 55.732244,37.583744 55.732345)
576;14490;FT;23.305759;LINESTRING(37.608753 55.773031,37.609052 55.773061,37.609074 55.773024)
576;17752;FT;48.435278;LINESTRING(37.608753 55.773031,37.609052 55.773061,37.609516 55.773107)
6873;6875;FT;2.347375;LINESTRING(37.606208 55.759079,37.606222 55.759081,37.606243 55.759086)
6577;11054;FT;9.688491;LINESTRING(37.599833 55.762281,37.599875 55.762251,37.599831 55.762209)
23754;23755;FT;51.926328;LINESTRING(37.671400 55.751864,37.671208 55.751739,37.670858 55.751510)
2891;2892;FT;9.612233;LINESTRING(37.605431 55.759403,37.605434 55.759355,37.605432 55.759317)
22176;22174;FT;30.732485;LINESTRING(37.633092 55.737135,37.632783 55.737028,37.632674 55.736990)
11419;11420;FT;5.185334;LINESTRING(37.670004 55.746364,37.670037 55.746351,37.670069 55.746335)
8633;8635;FT;11.255615;LINESTRING(37.611349 55.745290,37.611393 55.745327,37.611453 55.745372)
23643;23645;FT;63.141203;LINESTRING(37.570368 55.756725,37.571204 55.756524,37.571294 55.756499)
17436;17438;FT;6.185762;LINESTRING(37.574186 55.765149,37.574141 55.765144,37.574088 55.765142)
11172;11174;FT;30.993076;LINESTRING(37.606482 55.766958,37.606539 55.766779,37.606569 55.766683)
21798;21799;FT;44.875422;LINESTRING(37.582702 55.752530,37.582888 55.752535,37.583419 55.752535)
23217;23931;FT;9.329744;LINESTRING(37.616279 55.769428,37.616237 55.769430,37.616130 55.769433)
23217;7464;FT;5.755791;LINESTRING(37.616279 55.769428,37.616237 55.769430,37.616239 55.769458)
19859;19860;FT;7.039761;LINESTRING(37.647272 55.748281,37.647220 55.748289,37.647164 55.748298)
1271;1272;FT;15.598602;LINESTRING(37.620096 55.764985,37.620156 55.765095,37.620171 55.765119)
21548;21547;FT;66.068792;LINESTRING(37.672295 55.746868,37.671868 55.746837,37.671247 55.746795)
4232;4230;FT;25.487874;LINESTRING(37.591057 55.748967,37.591137 55.748773,37.591149 55.748743)
9842;9843;FT;85.574852;LINESTRING(37.593547 55.734089,37.593771 55.734449,37.593994 55.734816)
18221;18219;FT;23.696703;LINESTRING(37.593851 55.758225,37.593612 55.758254,37.593480 55.758269)
7115;7113;FT;20.212346;LINESTRING(37.668439 55.743069,37.668616 55.743121,37.668729 55.743148)
5788;5786;FT;36.144526;LINESTRING(37.682846 55.772441,37.682744 55.772383,37.682418 55.772222)
4902;4903;FT;9.777743;LINESTRING(37.569613 55.754220,37.569560 55.754210,37.569461 55.754213)
6187;6189;FT;13.887192;LINESTRING(37.616448 55.738566,37.616465 55.738542,37.616537 55.738451)
19605;19603;FT;8.778279;LINESTRING(37.613726 55.758309,37.613781 55.758334,37.613834 55.758360)
4140;4141;FT;24.432805;LINESTRING(37.658921 55.733115,37.658881 55.733150,37.658724 55.733305)
9906;9907;FT;24.531644;LINESTRING(37.579348 55.739786,37.579292 55.739675,37.579241 55.739574)
288;289;FT;14.740947;LINESTRING(37.639825 55.758457,37.639889 55.758473,37.640043 55.758508)
288;3377;FT;8.773043;LINESTRING(37.639825 55.758457,37.639889 55.758473,37.639862 55.758510)
16123;16124;FT;8.010970;LINESTRING(37.602024 55.768078,37.602063 55.768098,37.602121 55.768125)
1939;1940;FT;10.181965;LINESTRING(37.645733 55.764231,37.645687 55.764261,37.645626 55.764300)
4274;4277;FT;119.090890;LINESTRING(37.694997 55.753351,37.694622 55.753904,37.694329 55.754354)
3950;3952;FT;18.947979;LINESTRING(37.673191 55.766305,37.673323 55.766331,37.673477 55.766361)
7173;7174;FT;6.899336;LINESTRING(37.668058 55.747705,37.668080 55.747701,37.668161 55.747683)
12390;12391;FT;4.720495;LINESTRING(37.634654 55.762513,37.634632 55.762496,37.634611 55.762479)
14143;5843;FT;14.041789;LINESTRING(37.644318 55.752774,37.644435 55.752779,37.644416 55.752837)
14143;14141;FT;11.038085;LINESTRING(37.644318 55.752774,37.644435 55.752779,37.644494 55.752779)
6443;6444;FT;10.949405;LINESTRING(37.616851 55.731737,37.616730 55.731723,37.616680 55.731717)
4772;4770;FT;31.001860;LINESTRING(37.625558 55.733818,37.625559 55.733768,37.625562 55.733539)
8273;8271;FT;17.203640;LINESTRING(37.683029 55.744230,37.683109 55.744171,37.683194 55.744107)
10996;10997;FT;27.879444;LINESTRING(37.595662 55.761944,37.595827 55.761713,37.595828 55.761711)
2317;2315;FT;32.771522;LINESTRING(37.659514 55.736369,37.659419 55.736322,37.659120 55.736175)
16767;16768;FT;43.349486;LINESTRING(37.588282 55.730150,37.588503 55.730232,37.588861 55.730364)
12476;22830;FT;4.244774;LINESTRING(37.678845 55.771292,37.678853 55.771261,37.678864 55.771262)
12476;12483;FT;7.995501;LINESTRING(37.678845 55.771292,37.678853 55.771261,37.678863 55.771221)
5275;5273;FT;12.636397;LINESTRING(37.589458 55.742821,37.589562 55.742872,37.589610 55.742896)
11476;8089;FT;93.942643;LINESTRING(37.674549 55.745733,37.673367 55.745653,37.673348 55.745827)
11476;8090;FT;105.610479;LINESTRING(37.674549 55.745733,37.673367 55.745653,37.673374 55.745373)
11476;11478;FT;161.882417;LINESTRING(37.674549 55.745733,37.673367 55.745653,37.671981 55.745563)
3983;3981;FT;17.810329;LINESTRING(37.670077 55.765980,37.670151 55.765834,37.670155 55.765826)
5723;23559;FT;30.590033;LINESTRING(37.652840 55.759794,37.652402 55.759741,37.652369 55.759755)
5723;24796;FT;40.601865;LINESTRING(37.652840 55.759794,37.652402 55.759741,37.652205 55.759717)
17206;17208;FT;7.526454;LINESTRING(37.631177 55.742467,37.631172 55.742501,37.631168 55.742534)
20484;20482;FT;25.344193;LINESTRING(37.679418 55.753661,37.679477 55.753718,37.679662 55.753842)
21048;21046;FT;60.468789;LINESTRING(37.693279 55.738947,37.693250 55.738969,37.692700 55.739382)
12186;12187;FT;78.451374;LINESTRING(37.606373 55.740219,37.606510 55.740570,37.606641 55.740909)
10830;10831;FT;50.004853;LINESTRING(37.583178 55.744723,37.583243 55.744577,37.583370 55.744286)
12785;12783;FT;15.969551;LINESTRING(37.639186 55.742917,37.639241 55.742846,37.639285 55.742785)
24570;24571;FT;8.567714;LINESTRING(37.658497 55.753513,37.658426 55.753508,37.658361 55.753511)
20197;20198;FT;40.176112;LINESTRING(37.595345 55.732182,37.595468 55.732318,37.595646 55.732501)
12256;12263;FT;10.095594;LINESTRING(37.693099 55.756038,37.693180 55.756052,37.693253 55.756065)
13256;13254;FT;89.304922;LINESTRING(37.687945 55.770672,37.686913 55.770730,37.686524 55.770750)
24237;24235;FT;3.999728;LINESTRING(37.593675 55.751683,37.593654 55.751681,37.593612 55.751677)
2136;2137;FT;84.282332;LINESTRING(37.654396 55.765279,37.654917 55.764921,37.655243 55.764690)
4230;4228;FT;13.542830;LINESTRING(37.591149 55.748743,37.591162 55.748714,37.591198 55.748625)
15314;15316;FT;17.593488;LINESTRING(37.575807 55.737788,37.575759 55.737675,37.575738 55.737635)
10322;10323;FT;29.203042;LINESTRING(37.575687 55.752520,37.575923 55.752516,37.576154 55.752515)
14323;14321;FT;5.206367;LINESTRING(37.649041 55.744539,37.649058 55.744525,37.649095 55.744504)
14104;14105;FT;45.082415;LINESTRING(37.612791 55.746231,37.612455 55.746065,37.612258 55.745959)
23251;23252;FT;5.666966;LINESTRING(37.600378 55.751512,37.600359 55.751522,37.600347 55.751557)
15671;1889;FT;8.411947;LINESTRING(37.643255 55.767782,37.643191 55.767754,37.643221 55.767729)
15671;15672;FT;17.267706;LINESTRING(37.643255 55.767782,37.643191 55.767754,37.643031 55.767691)
22693;22695;FT;13.738995;LINESTRING(37.578594 55.759719,37.578593 55.759692,37.578593 55.759595)
7232;7233;FT;24.381023;LINESTRING(37.594871 55.736135,37.594821 55.736030,37.594760 55.735925)
19240;19238;FT;13.136340;LINESTRING(37.604556 55.772172,37.604547 55.772194,37.604508 55.772287)
5473;5475;FT;16.902431;LINESTRING(37.592516 55.750477,37.592471 55.750549,37.592425 55.750620)
11591;11592;FT;13.163214;LINESTRING(37.591328 55.732996,37.591355 55.732974,37.591452 55.732901)
9515;9516;FT;42.127139;LINESTRING(37.574258 55.752193,37.574114 55.752292,37.573832 55.752487)
14635;14633;FT;39.169738;LINESTRING(37.634209 55.752374,37.633815 55.752451,37.633613 55.752480)
15859;6558;FT;19.561373;LINESTRING(37.600638 55.764862,37.600662 55.764855,37.600875 55.764747)
8406;8408;FT;26.323498;LINESTRING(37.688121 55.740550,37.688185 55.740618,37.688312 55.740761)
25437;25438;FT;64.588137;LINESTRING(37.602975 55.739220,37.602906 55.739218,37.601944 55.739194)
6640;6641;FT;3.204628;LINESTRING(37.596436 55.757084,37.596444 55.757069,37.596448 55.757056)
21883;21884;FT;10.483729;LINESTRING(37.643682 55.759091,37.643839 55.759108,37.643847 55.759109)
3879;3880;FT;30.096080;LINESTRING(37.630926 55.736354,37.631253 55.736473,37.631330 55.736501)
15761;15759;FT;18.720276;LINESTRING(37.593037 55.754868,37.592962 55.754890,37.592771 55.754945)
10980;10981;FT;27.018303;LINESTRING(37.595482 55.762722,37.595716 55.762813,37.595831 55.762865)
17802;10587;FT;20.076204;LINESTRING(37.584805 55.759414,37.584721 55.759270,37.584697 55.759245)
17802;23345;FT;32.503914;LINESTRING(37.584805 55.759414,37.584721 55.759270,37.584659 55.759134)
7369;7370;FT;35.632664;LINESTRING(37.591713 55.739458,37.591950 55.739344,37.592146 55.739250)
12068;12069;FT;21.755141;LINESTRING(37.660233 55.747184,37.660372 55.747177,37.660579 55.747163)
12068;3491;FT;11.764111;LINESTRING(37.660233 55.747184,37.660372 55.747177,37.660359 55.747151)
2649;2650;FT;8.829615;LINESTRING(37.605903 55.753774,37.605919 55.753811,37.605937 55.753851)
9193;9191;FT;57.981402;LINESTRING(37.698331 55.756489,37.698190 55.756364,37.697835 55.756049)
4561;4562;FT;52.958744;LINESTRING(37.642333 55.762429,37.642499 55.762312,37.642849 55.762052)
4606;4607;FT;3.319021;LINESTRING(37.621145 55.767204,37.621140 55.767191,37.621137 55.767174)
16414;16416;FT;33.427922;LINESTRING(37.569580 55.771312,37.569614 55.771324,37.570031 55.771472)
24636;24637;FT;3.692007;LINESTRING(37.659088 55.750873,37.659103 55.750858,37.659108 55.750843)
16177;16179;FT;39.415397;LINESTRING(37.563473 55.752604,37.563053 55.752560,37.562857 55.752531)
10122;10123;FT;24.867092;LINESTRING(37.600435 55.748643,37.600474 55.748837,37.600480 55.748865)
10122;15603;FT;23.193080;LINESTRING(37.600435 55.748643,37.600474 55.748837,37.600497 55.748836)
6987;6988;FT;16.491971;LINESTRING(37.602001 55.747303,37.601922 55.747194,37.601902 55.747165)
17162;17164;FT;26.274701;LINESTRING(37.633700 55.739207,37.633608 55.739325,37.633532 55.739423)
18427;21797;FT;42.693277;LINESTRING(37.598898 55.752860,37.599066 55.752867,37.599580 55.752875)
6357;6355;FT;32.487542;LINESTRING(37.614017 55.733517,37.613554 55.733574,37.613510 55.733580)
337;338;FT;35.666660;LINESTRING(37.638255 55.764663,37.638492 55.764541,37.638677 55.764447)
1558;1560;FT;24.035110;LINESTRING(37.662858 55.765008,37.663104 55.765035,37.663235 55.765048)
13640;13642;FT;28.449529;LINESTRING(37.615024 55.740900,37.615109 55.740805,37.615220 55.740669)
19791;19792;FT;17.167893;LINESTRING(37.654876 55.740887,37.654853 55.740929,37.654794 55.741035)
7204;20071;FT;12.462615;LINESTRING(37.597096 55.734135,37.597013 55.734054,37.596997 55.734038)
3452;3453;FT;62.839095;LINESTRING(37.657578 55.746192,37.657522 55.746095,37.657266 55.745655)
25605;25603;FT;22.486797;LINESTRING(37.678018 55.729004,37.678099 55.729106,37.677984 55.729170)
17286;18894;FT;33.522734;LINESTRING(37.615007 55.743041,37.615084 55.743031,37.615241 55.742789)
9387;12162;FT;180.217295;LINESTRING(37.573359 55.745354,37.576128 55.745420,37.576236 55.745420)
20165;17361;FT;29.815605;LINESTRING(37.648235 55.743402,37.648369 55.743230,37.648238 55.743199)
20258;20259;FT;38.347147;LINESTRING(37.603868 55.774120,37.603960 55.773829,37.603979 55.773780)
20258;24212;FT;34.100927;LINESTRING(37.603868 55.774120,37.603960 55.773829,37.603970 55.773819)
13908;13910;FT;25.625311;LINESTRING(37.565464 55.761602,37.565529 55.761587,37.565839 55.761509)
19916;19917;FT;14.059480;LINESTRING(37.627915 55.736143,37.627930 55.736211,37.627942 55.736268)
982;983;FT;36.577044;LINESTRING(37.626027 55.773367,37.626187 55.773360,37.626610 55.773348)
12219;12220;FT;42.716813;LINESTRING(37.608268 55.744713,37.608442 55.744922,37.608560 55.745060)
18760;18758;FT;21.560400;LINESTRING(37.585914 55.751287,37.585764 55.751253,37.585595 55.751214)
5887;5889;FT;3.174218;LINESTRING(37.625874 55.744469,37.625877 55.744481,37.625886 55.744496)
22867;22868;FT;17.981171;LINESTRING(37.569540 55.735694,37.569612 55.735735,37.569745 55.735807)
7526;7528;FT;14.753916;LINESTRING(37.620763 55.768275,37.620894 55.768264,37.620996 55.768255)
10857;10858;FT;61.177148;LINESTRING(37.632432 55.773367,37.632428 55.773477,37.632416 55.773917)
24800;24801;FT;5.306152;LINESTRING(37.651794 55.759731,37.651824 55.759750,37.651855 55.759764)
19743;19745;FT;30.424440;LINESTRING(37.647566 55.744673,37.647459 55.744727,37.647207 55.744858)
19222;19224;FT;24.192489;LINESTRING(37.648683 55.743900,37.648554 55.744051,37.648525 55.744098)
6546;6547;FT;12.923704;LINESTRING(37.594958 55.762529,37.595097 55.762579,37.595132 55.762591)
20450;20448;FT;53.360428;LINESTRING(37.679948 55.766182,37.679982 55.765957,37.680026 55.765704)
14041;14042;FT;25.163802;LINESTRING(37.684728 55.758681,37.684809 55.758678,37.685066 55.758569)
16356;16358;FT;92.788852;LINESTRING(37.575613 55.732454,37.575257 55.732231,37.574623 55.731833)
15791;15789;FT;21.419645;LINESTRING(37.597512 55.753503,37.597274 55.753595,37.597230 55.753612)
14843;14844;FT;29.692853;LINESTRING(37.594584 55.765013,37.594420 55.765163,37.594346 55.765244)
20449;10064;FT;29.709002;LINESTRING(37.679948 55.766182,37.679914 55.766407,37.679841 55.766408)
20449;20451;FT;35.146820;LINESTRING(37.679948 55.766182,37.679914 55.766407,37.679895 55.766497)
12977;12978;FT;39.522612;LINESTRING(37.665027 55.746824,37.664584 55.746876,37.664409 55.746897)
16843;16844;FT;86.477814;LINESTRING(37.570745 55.731657,37.571268 55.731882,37.571842 55.732129)
18015;18016;FT;10.430368;LINESTRING(37.576249 55.747413,37.576226 55.747457,37.576211 55.747504)
15322;15324;FT;97.184614;LINESTRING(37.575239 55.736740,37.575052 55.736401,37.574778 55.735905)
8627;8628;FT;13.161441;LINESTRING(37.614620 55.739675,37.614728 55.739696,37.614821 55.739710)
2396;2397;FT;40.249007;LINESTRING(37.644573 55.744308,37.644843 55.744317,37.645205 55.744267)
21550;6004;FT;27.573928;LINESTRING(37.673067 55.746922,37.672721 55.746899,37.672720 55.746951)
21550;21548;FT;48.711631;LINESTRING(37.673067 55.746922,37.672721 55.746899,37.672295 55.746868)
12434;24568;FT;3.838312;LINESTRING(37.606923 55.746909,37.606930 55.746914,37.606963 55.746935)
24703;1412;FT;7.532934;LINESTRING(37.629973 55.760787,37.629929 55.760762,37.629912 55.760731)
13423;13425;FT;7.390944;LINESTRING(37.599990 55.744136,37.600056 55.744159,37.600090 55.744171)
22302;22303;FT;34.874313;LINESTRING(37.620155 55.773507,37.620570 55.773519,37.620712 55.773523)
15445;15443;FT;6.154756;LINESTRING(37.667918 55.763512,37.667867 55.763510,37.667820 55.763509)
854;25334;FT;7.585535;LINESTRING(37.625456 55.770493,37.625395 55.770490,37.625391 55.770456)
